language,model_type,unit_of_analysis,run_uuid,runName,model_name,exp_id,train_recall_macro_std,train_recall_micro_mean,test_accuracy_mean,train_precision_micro_std,test_f1_macro_mean,test_recall_macro_std,test_recall_micro_std,test_recall_macro_mean,test_accuracy_std,test_f1_micro_mean,train_f1_micro_std,train_accuracy_std,train_f1_macro_mean,test_precision_macro_std,train_recall_micro_std,test_precision_micro_mean,test_precision_micro_std,train_f1_micro_mean,train_accuracy_mean,train_precision_macro_mean,test_recall_micro_mean,test_f1_macro_std,train_precision_macro_std,test_precision_macro_mean,train_recall_macro_mean,test_f1_micro_std,train_f1_macro_std,train_precision_micro_mean,min_df,multilabel_type,base_estimator_name,model_subtype,min_var,n_features,tfidf,corr_threshold,analysis_level,spacy_model_used,max_df,vectorizer_max_features,is_count_vectorizer,n_gram_range_start,n_gram_range_end
en,KNN,title_and_10_sentences,25fd268b3fcd45168bb3a827eebd187f,industrious-frog-337,kNN_ROS,621727291455749201,0.0312357375272874,0.7330403868933274,0.0039103710838952,0.0221224184894763,0.3253260524778099,0.0512173090499976,0.0664400444037071,0.3895142627326887,0.0027653709087112,0.4253228080829994,0.0343114418318575,0.025866906134673,0.7462358324115553,0.0173778764916555,0.0435679316979366,0.5192640128934967,0.0126935958436206,0.7128590779877692,0.0974022352408711,0.7830576243796453,0.4662818187603411,0.0345906174377151,0.0123082560783027,0.39464119225106,0.8138772365859742,0.0375827554249487,0.0324354812255235,0.8102720372407904,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', RandomOverSampler()),
                ('model', KNeighborsClassifier())])",Random Oversampling,0.0,6741,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,KNN,title_and_5_sentences,e96718cc9cc746c3b055365ad110ced6,whimsical-loon-434,kNN_ROS,812901917925230317,0.0678208517166268,0.724104157286055,0.0,0.0246038417040961,0.3549262531685929,0.0226278046835411,0.0887693482796129,0.5116044130068409,0.0,0.4075958827351753,0.1167535308757026,0.0313159004669901,0.6779044137727553,0.0305542787961374,0.1269574309326645,0.5317420070299326,0.0586236254041017,0.6625604976468668,0.0263843871653718,0.707825668534113,0.4939435262459317,0.0344788064743901,0.0591234037584856,0.4038415719272004,0.8327939458498307,0.0688652511848202,0.1109829314145732,0.7882186945483357,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', RandomOverSampler()),
                ('model', KNeighborsClassifier())])",Random Oversampling,0.0,5551,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,KNN,title_and_first_paragraph,8f12b59640a84cc48a37e8338a4e0136,abundant-croc-615,kNN_ROS,621509032832549431,0.0483114651313229,0.8228895148783845,0.001937984496124,0.0259862524492709,0.3723893961442586,0.0274824088166119,0.0736026804757778,0.5423558039037094,0.0027407239580873,0.4719059839106327,0.0717112195601235,0.0035640549684804,0.6869640260167004,0.0035268654567743,0.0817256096325299,0.4811799857429997,0.0128403156365567,0.6800810507943861,0.0155495060344842,0.6833155584089177,0.6340519145802651,0.0322867993921948,0.019517875376692,0.3901309007101178,0.866381746502365,0.0589045493253588,0.0565574915119281,0.7057121257953215,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', RandomOverSampler()),
                ('model', KNeighborsClassifier())])",Random Oversampling,0.0,3927,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,KNN,title_and_first_sentence_each_paragraph,a205354a30a04086b03d9920c7e7172f,brawny-whale-786,kNN,127435620858494450,0.115073869194194,0.5867212484143232,0.0291625669183653,0.0301833414980921,0.2765261711904206,0.0946316160394956,0.1038715317165016,0.2723706269944193,0.0081596119150567,0.4098760078286323,0.0301704801161826,0.0137283986735051,0.4317351773167018,0.0546066460280057,0.0805861176401262,0.558385325835019,0.0603715071311682,0.6100211228099454,0.0992893676808934,0.6984725304896245,0.4081399434535173,0.056342266597217,0.0660038399742906,0.4470415707524673,0.4120996330581524,0.0572653172363927,0.0644275189470664,0.8257250877857113,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('model', KNeighborsClassifier())])",No Upsampling,0.0,8473,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,LinearSVM,raw_text,700edf422aac41fb8fb685379d121f96,delightful-snail-799,LinearSVM_BorderlineSMOTE,179026768549585967,0.0,1.0,0.0971792140838849,0.0,0.52674887991797,0.0271833793297309,0.0176340267822063,0.5012692575445676,0.0101421952476068,0.6559565245526159,0.0,0.0,1.0,0.0167200591871292,0.0,0.6786189433888369,0.008631216010834,1.0,1.0,1.0,0.6440917562137494,0.024880184629038,0.0,0.5716974506992608,1.0,0.012311232837758,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', BorderlineSMOTE()),
                ('model', LinearSVC(max_iter=50000))])",BorderlineSMOTE,0.0,9068,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,LinearSVM,title,7829e0dbba5f4f469d727a9c4287f088,abrasive-rook-14,LinearSVM_BorderlineSMOTE,193817151753585093,0.0009322889786047,0.9928475169437736,0.0155614779297656,0.0060975365493703,0.4402428727378523,0.0292413183313655,0.0218578712425842,0.4800933387296269,0.0098663759147799,0.5658995441194214,0.0041671206921437,0.0048982899677036,0.9773067155130922,0.012000598787984,0.0021085781821223,0.5594890667972762,0.004100747176863,0.9872953476617842,0.9756925570758892,0.9651570257780608,0.5853690521645848,0.018907844654071,0.0102044287953198,0.423488011361772,0.9924813526805506,0.0119734013670269,0.0060917561523224,0.9826671127854032,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', BorderlineSMOTE()),
                ('model', LinearSVC(max_iter=50000))])",BorderlineSMOTE,0.0,1272,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,LinearSVM,title_and_10_sentences,05ded92e29d1475aa0ed77cc4e4f3e0c,exultant-turtle-914,LinearSVM_ROS,332570444937931139,0.0,1.0,0.0875460981399538,0.0,0.474922147871218,0.0094663199897557,0.0090885323293363,0.4355605267934224,0.0046078605553484,0.6246464575894418,0.0,0.0,1.0,0.0066937778457978,0.0,0.6731000892315299,0.0151833557362676,1.0,1.0,1.0,0.6036214522082219,0.0089785281189966,0.0,0.57534590980964,1.0,0.0123931198579802,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', RandomOverSampler()),
                ('model', LinearSVC(max_iter=50000))])",Random Oversampling,0.0,6741,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,LinearSVM,title_and_5_sentences,a5848713dc7647a294fcd065a177e1fd,agreeable-stag-741,RakelD_LineaSVM,608033561408883462,0.0,1.0,0.0817425514500183,0.0,0.4720906144289758,0.0230415099797689,0.0212135995164841,0.4364905997372214,0.0096899214465624,0.6208421158130016,0.0,0.0,1.0,0.0266382109338736,0.0,0.6615091008676227,0.0160304490720685,1.0,1.0,1.0,0.6010946562664775,0.0227704245930845,0.0,0.5499372970587241,1.0,0.0185182080654197,0.0,1.0,0.0,mutilabel,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('model', RakelD(base_classifier=LinearSVC(max_iter=50000)))])",RakelD Partitioning of labels,0.0,5551,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,LinearSVM,title_and_first_paragraph,019fb83672fd4b4ca439ef2cfd3a62eb,bedecked-koi-709,RakelD_LineaSVM,550181237760972867,0.0,1.0,0.056455953523901,0.0,0.4663385170906134,0.0200631858600356,0.0063975685447445,0.4365799437165878,0.0074810154423114,0.6089141662409766,0.0,0.0,1.0,0.0209629780290199,0.0,0.6400723266260671,0.0189522042987808,1.0,1.0,1.0,0.5922756777395953,0.0225069176206029,0.0,0.5194629341903301,1.0,0.0120324592637705,0.0,1.0,0.0,mutilabel,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('model', RakelD(base_classifier=LinearSVC(max_iter=50000)))])",RakelD Partitioning of labels,0.0,3927,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
en,LinearSVM,title_and_first_sentence_each_paragraph,331f83278a3a4e87b0f0928e8f02499b,smiling-calf-777,LinearSVM_SVMSMOTE,549871365723399205,0.0,1.0,0.0857105244946869,0.0,0.5089747059386655,0.0140636664396171,0.0105814594798521,0.4793749194801948,0.0108276080963555,0.6433869653436356,0.0,0.0,1.0,0.0193422249995958,0.0,0.6714019356044835,0.0242303886780095,1.0,1.0,1.0,0.6332406043746249,0.0157297073415673,0.0,0.5825834547298688,1.0,0.0143041697760606,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', SVMSMOTE()), ('model', LinearSVC(max_iter=50000))])",BorderlineSMOTE,0.0,8473,True,1.0,model_wide,en_core_web_sm,1.0,10000,False,1,3
