run_uuid,model_name,runName,exp_id,train_recall_macro_std,train_recall_micro_mean,test_accuracy_mean,train_precision_micro_std,test_f1_macro_mean,test_recall_macro_std,test_recall_micro_std,test_recall_macro_mean,test_accuracy_std,test_f1_micro_mean,train_f1_micro_std,train_accuracy_std,train_f1_macro_mean,test_precision_macro_std,train_recall_micro_std,test_precision_micro_mean,test_precision_micro_std,train_f1_micro_mean,train_accuracy_mean,train_precision_macro_mean,test_recall_micro_mean,test_f1_macro_std,train_precision_macro_std,test_precision_macro_mean,train_recall_macro_mean,test_f1_micro_std,train_f1_macro_std,train_precision_micro_mean,min_df,multilabel_type,base_estimator_name,model_subtype,min_var,n_features,tfidf,language,corr_threshold,analysis_level,spacy_model_used,max_df,model_type,vectorizer_max_features,is_count_vectorizer,unit_of_analysis,n_gram_range_start,n_gram_range_end
0349df2c0bb34493a552a4e181945dfa,RidgeClassifier,mercurial-jay-952,875474819326462767,0.0,1.0,0.06839985994397758,0.0,0.29922689935749297,0.014026289753726941,0.02142186554006088,0.23547593347126475,0.026289071762937512,0.388433057229566,0.0,0.0,1.0,0.09819994934402146,0.0,0.5981245719682485,0.06842931963314909,1.0,1.0,1.0,0.31572245594547327,0.008969156606504896,0.0,0.5341267409428857,1.0,0.010647309371349388,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('model', RidgeClassifier(max_iter=100000))])",No Upsampling,0.0,4981,True,it,1.0,model_wide,it_core_news_sm,1.0,RidgeClassifier,10000,False,title_and_10_sentences,1,3
03fdaaf3a54d439891c4154329072ad7,MLkNN,nimble-penguin-964,964892642720802521,0.10122528088170053,0.8120641618231873,0.003174603174603175,0.04313433950661347,0.22570279508840277,0.0627759007776787,0.07698533288424562,0.2220206402950198,0.004489566864676493,0.27538110990841064,0.07294006107240486,0.22407660255466427,0.8167794471827293,0.038228108017086114,0.11359040701893464,0.4017703019319601,0.034937967341127835,0.8110934564320499,0.5035614636523138,0.8449000385286235,0.2772950822001892,0.0391123078099874,0.036927818219936154,0.34075819960633735,0.8305557291883426,0.053644843303507155,0.07619634913577361,0.854263095774415,0.0,mutilabel,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('model', MLkNN())])",Natively Multilabel,0.0,2241,True,it,1.0,model_wide,it_core_news_sm,1.0,Multilabel k Nearest Neighbours¶,10000,False,title_and_first_paragraph,1,3
04be5ec059ac41bdaa8a28cae29acf69,kNN_SMOTE,debonair-sow-267,129452908644158180,0.03571884015125806,0.9604125206004487,0.0,0.08610487248546624,0.3885446999164495,0.09953242434882281,0.10153368886576643,0.8609707163057451,0.0,0.4471041932899591,0.05135431370901373,0.0,0.5394892345667337,0.016405457886520345,0.04606868576700053,0.3334018134204057,0.017065150309239534,0.581487731254153,0.0,0.4362198329252685,0.877749408743037,0.031035602583598974,0.09794987632177052,0.28540374968972376,0.966450607010639,0.03784017806897764,0.07642025372221213,0.47399995142823076,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)), ('up', SMOTE()),
                ('model', KNeighborsClassifier())])",SMOTE,0.0,2241,True,it,1.0,model_wide,it_core_news_sm,1.0,KNN,10000,False,title_and_first_paragraph,1,3
0631f05824c9401d81576fc69e3360d0,DummyUniformSampling,hilarious-shrike-589,548465445866016489,0.013227011595915892,0.47836519943633254,0.0,0.01608084478426622,0.34398007687161813,0.01866680639512324,0.013998345206250906,0.5195974350580358,0.0,0.3799752806110044,0.012382147401716942,0.0,0.32467706322547446,0.020983256749894198,0.006187454220691725,0.3204723536291993,0.025180306323848285,0.3641375419824338,0.0,0.26303523769661946,0.5097823298665707,0.01919877970882343,0.009745227606128186,0.2752965989987369,0.4783441128122772,0.021154948438658606,0.006440046105472257,0.3106501075662471,0.0,independent,DummyClassifier(strategy='uniform'),No Upsampling,0.0,5127,True,it,1.0,model_wide,it_core_news_sm,1.0,Dummy Classifier,10000,False,title_and_first_sentence_each_paragraph,1,3
0679500ac4f943d2acc0df177e571c07,ComplementNaiveBayes_SMOTE,rare-cub-172,866104569089749975,0.0035554921545747596,0.9926358495251035,0.013276143790849673,0.004407644411785547,0.42202327678407664,0.031596261764610147,0.023862683497030815,0.4850777920538172,0.012176355033324248,0.4828690854844913,0.0007377070899262523,0.0085190818358144,0.9463587311482229,0.01448786998066883,0.0034345879944872254,0.4472891721323629,0.011938894356603374,0.9569821226940741,0.7541453907450014,0.9068579621401399,0.5360399648885896,0.021644698291707475,0.004936696920841754,0.3826522115731686,0.9928368327304332,0.017713489353348967,0.001963401835190042,0.9258757448255924,0.0,independent,"Pipeline(steps=[('up', SMOTE()), ('model', ComplementNB())])",SMOTE,0.0,2241,True,it,1.0,model_wide,it_core_news_sm,1.0,NaiveBayes,10000,False,title_and_first_paragraph,1,3
07b7a6795d3342b9a5cc10e80321f324,DummyMostFrequent,capable-squid-49,906689707737399169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,independent,DummyClassifier(),No Upsampling,0.0,2241,True,it,1.0,model_wide,it_core_news_sm,1.0,Dummy Classifier,10000,False,title_and_first_paragraph,1,3
07ea990c90c94210811331a23b545f99,MLARAM,rumbling-asp-870,114088762984205962,,,0.05900443510737629,,0.04669600780585024,0.0,0.0017149644796182787,0.07142857142857142,0.0196036760972728,0.08305016732234898,,,,0.001304953663804188,,0.06170884863849269,0.0016075698003394012,,,,0.127076064847125,0.0011763895823478272,,0.03470179738562091,,0.0012016765950580155,,,0.0,mutilabel,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('model', MLARAM(neurons=[]))])",Natively Multilabel,0.0,4981,True,it,1.0,model_wide,it_core_news_sm,1.0,Multi-label ARAM¶,10000,False,title_and_10_sentences,1,3
07eb5bbd81c9484296bc714384214d23,LogisticRegressionLasso_BorderlineSMOTE,gaudy-bee-937,205106432036124824,0.0,1.0,0.01665499533146592,0.0,0.3820817549664746,0.01024912341872668,0.020139774925523053,0.3439088049008192,0.0050672684832929514,0.4449553163978986,0.0,0.0,1.0,0.03215813485705337,0.0,0.5060035165536426,0.0302117038427803,1.0,1.0,1.0,0.4080981466418406,0.007361276161226035,0.0,0.44626201795929726,1.0,0.0029814002754283346,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', BorderlineSMOTE()),
                ('model',
                 LogisticRegression(max_iter=1000, penalty='l1',
                                    solver='liblinear'))])",BorderlineSMOTE,0.0,8705,True,it,1.0,model_wide,it_core_news_sm,1.0,LogisticRegressionLasso,10000,False,raw_text,1,3
07fb8407ce594ebf9101137924a6a9e6,LinearSVM_BorderlineSMOTE,unequaled-sponge-148,192376344361876654,0.0006734350297014818,0.999569336778639,0.03262138188608777,0.001203933706321484,0.3099605251898079,0.01669396418007205,0.017834598914803556,0.2655557544468237,0.011168254243810351,0.38445024092434227,0.0009130881289447518,0.004761661826172016,0.9994809602669218,0.02066927627738714,0.0006090497684638837,0.4760574469895122,0.015665831142182944,0.9993543491922022,0.9966329966329966,0.9994462165514797,0.33989355709385505,0.015264237985357035,0.0007831680635151599,0.4166303147300396,0.9995238095238096,0.014300543232411913,0.0007340330299296085,0.999148690312161,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', BorderlineSMOTE()),
                ('model', LinearSVC(max_iter=50000))])",BorderlineSMOTE,0.0,2241,True,it,1.0,model_wide,it_core_news_sm,1.0,LinearSVM,10000,False,title_and_first_paragraph,1,3
082c1f140dc344a98e406a2b6caea879,LogisticRegression_SVMSMOTE,puzzled-quail-501,539126130993345205,0.0,1.0,0.04231442577030812,0.0,0.35704909510605165,0.03216737372191291,0.04193744695897106,0.3350142605061663,0.027926704215903472,0.4313674703263062,0.0,0.0,1.0,0.032163619406442044,0.0,0.48551581665488436,0.018436705632059305,1.0,1.0,1.0,0.41855045061148793,0.02179278860708157,0.0,0.44189613053219573,1.0,0.02238362921326632,0.0,1.0,0.0,independent,"Pipeline(steps=[('up', SVMSMOTE()),
                ('preproc', StandardScaler(with_mean=False)),
                ('model', LogisticRegression(max_iter=100000, penalty=None))])",SVMSMOTE,0.0,5127,True,it,1.0,model_wide,it_core_news_sm,1.0,LogisticRegression,10000,False,title_and_first_sentence_each_paragraph,1,3
