run_uuid,model_name,runName,exp_id,train_recall_macro_std,train_recall_micro_mean,test_accuracy_mean,train_precision_micro_std,test_f1_macro_mean,test_recall_macro_std,test_recall_micro_std,test_recall_macro_mean,test_accuracy_std,test_f1_micro_mean,train_f1_micro_std,train_accuracy_std,train_f1_macro_mean,test_precision_macro_std,train_recall_micro_std,test_precision_micro_mean,test_precision_micro_std,train_f1_micro_mean,train_accuracy_mean,train_precision_macro_mean,test_recall_micro_mean,test_f1_macro_std,train_precision_macro_std,test_precision_macro_mean,train_recall_macro_mean,test_f1_micro_std,train_f1_macro_std,train_precision_micro_mean,min_df,multilabel_type,base_estimator_name,model_subtype,min_var,n_features,tfidf,language,corr_threshold,analysis_level,spacy_model_used,max_df,model_type,vectorizer_max_features,is_count_vectorizer,unit_of_analysis,n_gram_range_start,n_gram_range_end
002c69d685be427cabbfc40037617b5d,SVM_rbf_SVMSMOTE,abundant-shrew-166,611903060105240865,0.0,1.0,0.03508771929824561,0.0,0.28999364935018324,0.03674112823416738,0.045441721585815636,0.2541320083236074,0.03789906841174187,0.41138745122798914,0.0,0.0,1.0,0.07498177489732195,0.0,0.5219561224349341,0.07463108903512233,1.0,1.0,1.0,0.3690047810670379,0.04467217185632789,0.0,0.4182491425644274,1.0,0.05343151031359623,0.0,1.0,0.0015,independent,"Pipeline(steps=[('up', SVMSMOTE()),
                ('preproc', StandardScaler(with_mean=False)),
                ('model', SVC())])",SVMSMOTE,0.0,2376,True,ge,1.0,model_wide,de_core_news_sm,0.77,SVM,10000,False,title_and_first_sentence_each_paragraph,1,3
00553be0969f4155bbfd58c8e58b6fd7,kNN_BorderlineSMOTE,enchanting-snail-40,980442598694739141,0.06205908089811429,0.9462999345121151,0.005847953216374269,0.22803089747183447,0.48231348002626534,0.03543411963915438,0.021204951574565846,0.811998299552028,0.008270254750719854,0.5596601351740866,0.18672712463189983,0.46744313826337597,0.8444498542168078,0.030718478645331355,0.07594336091328999,0.4497451791453,0.04228743420901465,0.8679639839413179,0.6694677871148459,0.8089282171697939,0.829837801627685,0.021307681063778054,0.2702163066652842,0.3689295224752261,0.9561176030627389,0.027383029203671364,0.2199811257957024,0.8387578060776115,0.017,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', BorderlineSMOTE()), ('model', KNeighborsClassifier())])",BorderlineSMOTE,0.0,3357,True,ge,0.99,model_wide,de_core_news_sm,0.82,KNN,10000,False,raw_text,1,3
005e49a784194084b74ee4f1a5cd2fda,BRkNNbClassifier,resilient-vole-551,301394824335324255,0.029637800153393585,0.42956061821291547,0.0,0.009469172127095343,0.19028323751817022,0.024926400906258958,0.016123216911896585,0.3262286324786325,0.0,0.26130197114973913,0.021084786734210784,0.0,0.22207815376431092,0.007616388309596115,0.0347979872791962,0.20268399193359452,0.011543396424875969,0.2811559655385471,0.0,0.1904249333174347,0.4098089473575855,0.004597638742224466,0.02238578623811401,0.14485537688881994,0.36347963161872937,0.007657945962249803,0.017606082022900718,0.2299678294607946,0.003,mutilabel,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('model', BRkNNbClassifier())])",Natively Multilabel,0.0,280,True,ge,1.0,model_wide,de_core_news_sm,0.625,Binary Relevance kNN,10000,False,title,1,3
00b2ad903a6c4480bd37111749f341d1,XGBoost_narrow_BorderlineSMOTE,capricious-midge-785,332529614255369977,0.0,1.0,0.01075268817204301,0.15298586341665435,0.43596916458220564,0.10782748304070483,0.07871165592080907,0.6264864454476161,0.015206597444871989,0.5241013059153908,0.09562397649661392,0.34586748953372565,0.9052826627816195,0.01533666758572968,0.0,0.41358030912720517,0.014415021790354017,0.9096942446640809,0.6302521008403362,0.8461286451228526,0.7394502168821235,0.02260724400994579,0.16957780087035867,0.34597466410437344,1.0,0.017799535104447956,0.10809090031184132,0.849926470963045,0.0015,independent,Pipeline(steps=,BorderlineSMOTE,0.0,2376,True,ge,1.0,model_wide,de_core_news_sm,0.77,XGBoost,10000,False,title_and_first_sentence_each_paragraph,1,3
00d4c22de6884ef3a02f7f46a915c31f,SVM_sigmoid_BorderlineSMOTE,tasteful-deer-123,987732348594862178,0.015356155947408552,0.7997952330923773,0.005847953216374269,0.01626698277254097,0.3447311062117921,0.054269063863148524,0.04893788376051769,0.3790287027653008,0.008270254750719854,0.4279452000513077,0.0141422317445231,0.1020671527717493,0.6761984588552422,0.02221229919432821,0.028380326502732162,0.44404751073731075,0.02495079883803414,0.709427068084059,0.18136026340360703,0.6106805545064978,0.45445214102801645,0.02903749377709353,0.024485716193635782,0.3467715834793186,0.8184154363190878,0.027176200124850662,0.008508644901263651,0.678068877860445,0.003,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', BorderlineSMOTE()), ('model', SVC(kernel='sigmoid'))])",BorderlineSMOTE,0.0,280,True,ge,1.0,model_wide,de_core_news_sm,0.625,SVM,10000,False,title,1,3
00e6e2529eb84d1b95310b69c0b82c4f,XGBoost_narrow_SVMSMOTE,industrious-ray-65,116039372005585461,0.0,1.0,0.02244859460479155,0.014854295593348058,0.47983541244948325,0.07272813065897517,0.06899687099371948,0.5850342275470862,0.015915533006975627,0.5677052991332071,0.00762111953558775,0.05545935538718021,0.9959850282646773,0.05237409122922036,0.0,0.48727242205819515,0.04427000734580527,0.9946110546961527,0.9607843137254902,0.9921750663928842,0.70068699134847,0.036609208485246084,0.011066127231852003,0.4208653214739109,1.0,0.03260520183019816,0.005678027480638091,0.9894964268561942,0.021930104339564882,independent,Pipeline(steps=,SVMSMOTE,0.0,768,True,ge,0.9835399890635474,model_wide,de_core_news_sm,0.6039178586593871,XGBoost,769,False,raw_text,1,3
00fc2be8acf74d49ae0775f2469ae6ab,NaiveBayes_SVMSMOTE,delicate-robin-659,313869319518267767,0.012186640752767895,0.971446936881776,0.005847953216374269,0.013996492555504995,0.429696346839986,0.048974623944872495,0.034236313585369195,0.7149676195554805,0.008270254750719854,0.49756112002630104,0.00526760763129575,0.04118847997300076,0.9389663721362215,0.011677523073565297,0.010485827832438458,0.4392287093613691,0.014337684854107661,0.9536235740875606,0.7421494913754976,0.9122552253035692,0.6954419913563883,0.017473551131466557,0.021012824184868394,0.3511170276906623,0.9725796468534739,0.0191087303526584,0.007807663301910211,0.9401469739150775,0.003,independent,"Pipeline(steps=[('up', SVMSMOTE()), ('model', ComplementNB())])",SVMSMOTE,0.0,280,True,ge,1.0,model_wide,de_core_news_sm,0.625,NaiveBayes,10000,False,title,1,3
013a2f4cfebf43d4bd180e23c4fdcb74,kNN,dazzling-flea-592,980442598694739141,0.0,1.0,0.02244859460479155,0.0,0.4158918766024584,0.010463109716445231,0.012313422382340507,0.5093129567758298,0.006936342694152136,0.5116421320533614,0.0,0.0,1.0,0.026797048831438394,0.0,0.44544620194962947,0.03509473215290555,1.0,1.0,1.0,0.6281330717128383,0.011804742632682412,0.0,0.37134032511833776,1.0,0.021066900884158732,0.0,1.0,0.017,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('model', KNeighborsClassifier())])",No Upsampling,0.0,3357,True,ge,0.99,model_wide,de_core_news_sm,0.82,KNN,10000,False,raw_text,1,3
0179168f8d494d7f84cd81a766df85b0,MLARAM,dashing-penguin-890,944974016731042097,0.12236079783436798,0.489314582240813,0.005847953216374269,0.06982858166717447,0.22331337381316796,0.061031171059387476,0.05822330500061807,0.32372218830552163,0.008270254750719854,0.3032152537210131,0.08347936576331712,0.01044939128279972,0.24879350130689323,0.06217073315006165,0.10454119065272238,0.25334389267164886,0.06520730460983784,0.3370133600637031,0.011327337952724949,0.19256064907401668,0.4246567022831614,0.05802537510223538,0.06874543277438408,0.18364843267589262,0.37814439411334066,0.05088306543376016,0.08649966317771948,0.265124200776186,0.021930104339564882,mutilabel,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('model', MLARAM(neurons=[]))])",Natively Multilabel,0.0,768,True,ge,0.9835399890635474,model_wide,de_core_news_sm,0.6039178586593871,Multi-label ARAM¶,769,False,raw_text,1,3
019db2594e4a4ba48ba67e098c87f744,LogisticRegressionLasso_BorderlineSMOTE,loud-penguin-1,445714664811157948,0.0,1.0,0.0,0.0,0.4696328999969932,0.03230817608016092,0.012932440057355546,0.5255241206012721,0.0,0.5573937212637562,0.0,0.0,1.0,0.005763728544788123,0.0,0.5251708681194766,0.013532042869972716,1.0,1.0,1.0,0.6061346997144663,0.01125331087737636,0.0,0.43538431134872274,1.0,0.008694093968482168,0.0,1.0,0.017,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', BorderlineSMOTE()),
                ('model',
                 LogisticRegression(class_weight='balanced', max_iter=100000,
                                    penalty='l1', solver='liblinear'))])",BorderlineSMOTE,0.0,3357,True,ge,0.99,model_wide,de_core_news_sm,0.82,LogisticRegressionLasso,10000,False,raw_text,1,3
